id,accident_id,flag,date,time,lng,lat
154,3101180201400464,1,2014-9-30,22:18:00,121.23888071563,31.2358506711
155,3101157201400387,1,2014-9-7,11:13:00,121.52727000457,31.201857995081
156,3101143201400126,1,2014-9-21,9:07:00,121.28636125433,31.405490233701
157,3101129201400255,1,2014-10-19,13:12:00,121.56224746096,31.110760567643
158,3101148201400120,1,2014-9-5,20:05:00,121.21820274955,31.356180996405
159,3101138201400167,1,2014-10-10,15:35:00,121.46934178113,31.380004365001
160,3101124201400204,2,2014-8-28,19:38:00,121.37261971502,31.024839538314
161,3101075201400087,1,2014-10-2,23:33:00,121.40312661031,31.247586855505
162,3101205201400104,1,2014-8-15,9:40:00,121.57765779047,30.924028054887
163,3101124201400237,1,2014-9-30,3:59:00,121.37246829754,31.114545768549
164,3101152201400495,1,2014-11-8,18:30:00,121.8689141005,30.89246958473
165,3101178201400089,1,2014-7-10,10:48:00,121.26781405724,31.013529369117
166,3101096201400019,2,2014-7-16,0:10:00,121.5195983758,31.270044785563
167,3101049201400048,1,2014-8-10,6:48:00,121.44967779267,31.206668422752
168,3101070201400066,1,2014-8-6,17:52:00,121.37177940771,31.287175348079
169,3102301201400106,1,2014-9-24,9:27:00,121.46106369553,31.66306631169
170,3101014201400022,1,2014-8-25,5:20:00,121.51038262185,31.216484699982
171,3101170201400126,1,2014-9-13,16:50:00,121.27070696749,30.917891488537
172,3101208201400095,1,2014-7-31,20:23:00,121.7371852079,30.909587559907
173,3101125201400217,2,2014-9-14,13:28:00,121.28720251564,31.228872104318
174,3101045201400046,1,2014-8-6,7:35:00,121.43144456055,31.173852911784
175,3101153201400453,1,2014-10-15,20:20:00,121.67058604921,31.233760864975
176,3101121201400214,2,2014-9-10,18:44:00,121.43259484165,31.081472209725
177,3101206201400086,1,2014-7-2,19:00:00,121.59692514022,30.985723321869
178,3101172201400109,1,2014-8-11,4:55:00,121.14213216568,31.04911167282
179,3101127201400225,1,2014-9-23,15:00:00,121.39926457394,31.024352390538
180,3101159201400338,1,2014-7-31,17:38:00,121.73570263012,31.231348319577
181,3101180201400441,1,2014-9-5,17:45:00,121.10778030003,31.172602945153
182,3101122201400223,1,2014-9-19,17:48:00,121.43259484165,31.081472209725
183,3101151201400312,1,2014-7-18,8:23:00,121.65212444177,31.165972591315
184,3101138201400120,1,2014-7-9,5:14:00,121.35035166106,31.411319343562
185,3101175201400134,1,2014-9-19,2:50:00,121.32341834726,30.966879506562
186,3101159201400394,1,2014-9-12,19:49:00,121.46288401284,31.132169062864
187,3101177201400111,1,2014-8-13,3:00:00,121.20171942016,31.136245314463
188,3101087201400029,2,2014-8-17,19:58:00,121.47507827029,31.260838120827
189,3101135201400137,1,2014-8-9,5:05:00,121.48379577101,31.326785451327
190,3101201201400136,1,2014-10-10,21:00:00,121.73660827568,30.952540626307
191,3101151201400505,1,2014-11-14,20:02:00,121.61092404224,31.315188632619
192,3101044201400051,1,2014-8-14,23:39:00,121.45851480934,31.206563691579
193,3101188201400394,1,2014-8-5,7:43:00,121.09721445128,31.221209445259
194,3101158201400364,1,2014-8-14,22:03:00,121.59505392852,31.337690362703
195,3101141201400121,1,2014-9-10,6:42:00,121.23760582787,31.336962047249
196,3101160201400075,1,2014-8-28,15:30:00,121.22196724971,30.836736045749
197,3101157201400352,1,2014-8-8,9:52:00,121.8925157348,30.920590314338
198,3102303201400119,1,2014-10-24,7:27:00,121.39607895713,31.641655497531
199,3101146201400111,1,2014-8-24,17:51:00,121.21820274955,31.356180996405
200,3101206201400092,1,2014-7-25,4:05:00,121.7258778385,30.947604113482
201,3101149201400133,1,2014-10-14,10:01:00,121.298841349,31.339927524535
202,3101080201400025,2,2014-7-28,10:15:00,121.46148860033,31.250279884941
203,3101155201400329,1,2014-7-27,8:05:00,121.67403085411,31.201739541562
204,3101156201400358,1,2014-8-11,23:20:00,121.64921727631,31.033430979487
205,3101129201400260,2,2014-10-23,22:37:00,121.34848343353,31.172391216909
206,3101124201400256,2,2014-10-22,15:12:00,121.39926457394,31.024352390538
207,3101178201400136,1,2014-9-23,6:50:00,121.18213559199,31.046472694838
208,3101150201400354,1,2014-8-11,9:35:00,121.58433176743,31.347750052283
209,3101125201400188,1,2014-7-29,21:05:00,121.39926457394,31.024352390538
210,3101158201400330,1,2014-7-28,4:25:00,121.86496866095,30.908914638838
211,3101043201400057,1,2014-9-4,6:26:00,121.41081125732,31.164838239581
212,3101159201400474,1,2014-10-29,11:50:00,121.67837296291,31.242158023862
213,3101156201400307,1,2014-7-11,20:43:00,121.62644740014,31.186470740366
214,3101127201400249,1,2014-10-14,10:35:00,121.43259484165,31.081472209725
215,3101123201400187,1,2014-7-27,0:32:00,121.36987807493,31.121332054514
